名称,螺纹式射频同轴电连接器,型号,n-50kfd13,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,	类型,n			,	特性阻抗,50Ω,封装形式,金属封装,频率范围,11GHz	
名称,螺纹式射频同轴电连接器,型号,n-50kfd18,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,螺纹式射频同轴电连接器,型号,n-50kfd22,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,转接器,型号,n-50kk,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,转接器,型号,n-50kkf,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,螺纹式射频同轴电连接器,型号,n-j12,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,	类型,n			,	特性阻抗,50Ω,封装形式,金属封装,频率范围,11GHz	
名称,螺纹式射频同轴电连接器,型号,n-j301s,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,螺纹式射频同轴电连接器,型号,n-j302,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,螺纹式射频同轴电连接器,型号,n-j5y,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,	类型,n			,	特性阻抗,50Ω,频率范围,11GHz	
名称,直插式射频同轴电连接器,型号,bma-jfd17g,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,封装形式,金属封装,温度范围,-65～125℃,	类型,bma			,	特性阻抗,50Ω,频率范围,18GHz	
名称,直插式射频同轴电连接器,型号,bma-jfd2g,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,温度范围,-65～125℃,	类型,bma			,	特性阻抗,50Ω,封装形式,金属封装,频率范围,18GHz	
名称,直插式射频同轴电连接器,型号,bma-jfd6,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,温度范围,-65～125℃,	类型,bma			,	特性阻抗,50Ω,封装形式,金属封装,频率范围,18GHz	
名称,直插式射频同轴电连接器,型号,bma-jfd8,分类,射频同轴电连接器,生产厂家,郑州航天电子技术有限公司,厂商地域,河南郑州,质量等级,pj,温度范围,-65～125℃,	类型,bma			,	特性阻抗,50Ω,封装形式,金属封装,频率范围,18GHz	
名称,射频同轴插头,型号,tnc-j5yg,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j5yl5018g,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j5yl5018g,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,j,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j7,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j71,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j71,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,j,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j7a,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j7ay,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j8,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j8,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j853-3,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	,封装尺寸,31.6×φ16
名称,射频同轴插头,型号,tnc-j853g-2,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j857,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,j,封装形式,铜镀镍,温度范围,-65～165℃,	类型,tnc,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j9y-1,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,封装形式,铜镀镍,温度范围,-65～165℃,	类型,tnc,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j9y-1,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,封装形式,铜镀镍,温度范围,-65～165℃,	类型,tnc,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-j9ya,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,j,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-ja,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,温度范围,-65～105℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	,封装尺寸,51×φ18
名称,射频同轴插头,型号,tnc-jb3-2,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	,封装尺寸,17×φ16
名称,射频同轴插头,型号,tnc-jb3g-2,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc142g,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
